accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
False,0.0,0.2,0.2,0.15,0.15,0.5,0.15000000000000002,0.0006988980918086803,0.013552535152524688,4.846204409247637,0.09,0.0015057255267347993,0.02249961136236696,4.334840656470543,0.75,1.0,1.0,99.99999800039991,99.999998,99.99,0.00110231180927174,5e-05,0.018026073257445825,4.590522532859089,0.0038429955020546913,False,0.75,b0p75_sp1p00_sn1p00_g0p75
False,0.0,0.2,0.2,0.15,0.15,0.25,0.15000000000000002,0.0005118549824125044,0.010165113266137045,5.211518391092121,0.12,0.0011504578945146968,0.018206643620415318,4.62909431425333,1.0,1.0,1.0,100.0,100.0,99.995,0.0008311564384636007,0.0,0.01418587844327618,4.920306352672726,0.00022290210472419858,False,0.75,b0p75_sp1p00_sn1p00_g1p00
False,0.0,0.2,0.2,0.15,0.15,0.5,0.15000000000000002,0.00040699253250533156,0.007785310588398581,5.576832364245504,0.15,0.0009062040930731875,0.014931913390054256,4.923348001894355,1.25,1.0,1.0,100.0,100.0,99.995,0.0006565983127892595,0.0,0.011358611989226417,5.250090183069929,0.002631834940984845,False,0.75,b0p75_sp1p00_sn1p00_g1p25
False,0.0,0.2,0.2,0.15,0.15,0.75,0.15000000000000002,0.0003462198847589228,0.006102737861655127,5.942146212942153,0.18,0.0007327873320852091,0.01240824682955234,5.217601678711176,1.5,1.0,1.0,100.0,100.0,99.995,0.000539503608422066,0.0,0.009255492345603734,5.579873945826664,0.004677863325923681,False,0.75,b0p75_sp1p00_sn1p00_g1p50
False,0.0,0.2,0.2,0.15,0.15,1.0,0.15000000000000002,0.0003096327509378221,0.004903320391613958,6.307460111479648,0.21,0.000606163721019025,0.010442314554753054,5.511855366802216,1.75,1.0,1.0,100.0,100.0,99.995,0.00045789823597842353,0.0,0.007672817473183506,5.909657739140932,0.006231802515685558,False,0.75,b0p75_sp1p00_sn1p00_g1p75
False,0.0,0.2,0.2,0.15,0.15,1.25,0.15000000000000002,0.00028682623870169665,0.00403989447231517,6.67277393577965,0.24,0.0005115859689984243,0.008893961493687576,5.806109040594101,2.0,1.0,1.0,100.0,100.0,99.99000000000001,0.0003992061038500605,5e-05,0.006466927983001374,6.239441488186875,0.00742417061701417,False,0.75,b0p75_sp1p00_sn1p00_g2p00
False,0.0,0.25,0.2,0.1875,0.15,0.75,0.15000000000000002,0.0006989499966246353,0.013552842994302644,4.846201096874475,0.09,0.0007532934953098794,0.0145329490139627,4.822275046639144,0.75,1.25,1.0,100.0,100.0,99.995,0.0007261217459672574,0.0,0.014042896004132673,4.83423807175681,0.0036491763312369585,False,0.75,b0p75_sp1p00_sn1p25_g0p75
False,0.0,0.25,0.2,0.1875,0.15,0.5,0.15000000000000002,0.0005118799260415333,0.010165323277690406,5.211515078718961,0.12,0.0005784389653873106,0.011779324130931744,5.116528719457984,1.0,1.25,1.0,100.0,100.0,99.995,0.000545159445714422,0.0,0.010972323704311077,5.164021899088472,0.0032717690337449312,False,0.75,b0p75_sp1p00_sn1p25_g1p00
False,0.0,0.25,0.2,0.1875,0.15,0.75,0.15000000000000002,0.0004070041548788037,0.00778545239123349,5.576829051896184,0.15,0.00045726751602416353,0.009678195228211266,5.410782405173778,1.25,1.25,1.0,100.0,100.0,99.995,0.0004321358354514836,0.0,0.008731823809722377,5.493805728534982,0.005122531205415726,False,0.75,b0p75_sp1p00_sn1p25_g1p25
False,0.0,0.25,0.2,0.1875,0.15,1.0,0.15000000000000002,0.0003462251857615335,0.006102832930007235,5.942142900640517,0.18,0.0003705497186020185,0.008057489310065625,5.705036082267761,1.5,1.25,1.0,100.0,100.0,99.995,0.000358387452181776,0.0,0.00708016112003643,5.82358949145414,0.006733536720275879,False,0.75,b0p75_sp1p00_sn1p25_g1p50
